STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
23364,개포래미안포레스트,127.0546102524,37.4799411421,122000260,일반차로
23365,능인선원앞,127.0523679256,37.4725527152,122000261,일반차로
23366,구룡산입구,127.0617734705,37.4772998668,122000262,일반차로
23367,능인선원앞,127.0523276925,37.4720609789,122000263,일반차로
23368,구룡사입구,127.0507511248,37.4719206884,122000264,일반차로
23369,국악고교사거리,127.0480450265,37.474526919,122000265,일반차로
23370,삼호물산,127.0452517449,37.4772430549,122000266,일반차로
23371,구룡초등학교,127.05311,37.480828,122000267,일반차로
23372,광수빌딩,127.0493324033,37.4790607546,122000268,일반차로
23373,국민은행.포이근린공원,127.0468254619,37.4787698164,122000269,일반차로
23374,포이사거리.삼호물산,127.045145,37.478451,122000270,일반차로
23375,포이사거리.삼호물산,127.045191,37.478296,122000271,일반차로
23376,국민은행.포이근린공원,127.0472425588,37.4785641982,122000272,일반차로
23377,광수빌딩,127.0493780029,37.4789049887,122000273,일반차로
23378,개포지구대,127.0512016967,37.4794240061,122000274,일반차로
23379,구룡초등학교,127.052903,37.480467,122000275,일반차로
23380,수서삼성아파트앞,127.0909893034,37.4843993977,122000276,일반차로
23381,일원본동주민센터,127.0847497652,37.4834885153,122000277,일반차로
23382,푸른마을아파트앞,127.0805834065,37.4829129209,122000278,일반차로
23383,상록수아파트앞,127.0821222482,37.4828046299,122000279,일반차로
23384,일원본동주민센터,127.0859753943,37.4833831017,122000280,일반차로
23385,수서119안전센터앞,127.0938503097,37.4842412879,122000281,일반차로
23386,삼성서울병원정문,127.0829902821,37.4865445092,122000282,일반차로
23387,삼성서울병원정문건너편,127.0824491516,37.4870251768,122000283,일반차로
23388,일원역7번출구,127.0833076652,37.484911433,122000284,일반차로
23389,삼성서울병원후문,127.0875200547,37.4901997236,122000285,일반차로
23390,글래드라이브강남호텔,127.068697,37.48373,122000716,일반차로
23391,을지병원.포포인츠강남&호텔선샤인,127.0288547701,37.5201296971,122000739,일반차로
23392,삼성서울병원사거리,127.0824473261,37.4891174907,122000288,일반차로
23393,강남한양수자인아파트,127.1133506298,37.4781574286,122000696,일반차로
23394,강남한양수자인아파트,127.113478,37.477818,122000695,일반차로
23395,대치아파트.대모산입구역3번출구,127.0724873208,37.4924140029,122000291,일반차로
23396,삼성서초역삼세무서,127.0297942021,37.4984123659,122000742,일반차로
23397,대청역,127.0786043309,37.4932399657,122000293,일반차로
23398,마루공원,127.0833130163,37.4948202584,122000640,일반차로
23399,대청초등학교,127.0865721019,37.493870617,122000641,일반차로
23400,서울일원동우체국,127.0876266147,37.4919969862,122000642,일반차로
23401,수서역.현대벤쳐빌,127.1021201028,37.4876807848,122000294,일반차로
23402,수서역2번출구,127.1007452609,37.4883076816,122000295,일반차로
23403,수서역.KT수서지점,127.0998654903,37.4885476793,122000296,일반차로
23404,수서역1번출구,127.1007358421,37.4871885183,122000297,일반차로
23405,세곡동주민센터,127.1080981819,37.4696395193,122000719,일반차로
23406,궁마을,127.0973286229,37.4854278045,122000299,일반차로
23407,궁마을,127.0976066393,37.4852808034,122000300,일반차로
23408,수서역6번출구,127.1020425697,37.4867911067,122000301,일반차로
23409,수서역5번출구,127.1025969044,37.4868602717,122000302,일반차로
23410,수서역.로즈데일빌딩,127.1028677279,37.4873984409,122000303,일반차로
23411,세곡동주민센터,127.1076740129,37.469461957,122000304,일반차로
23412,은곡마을.LH이편한세상,127.1025352444,37.4653476974,122000305,일반차로
23413,강남신동아파밀리에1단지,127.0999208093,37.4654339318,122000306,일반차로
23414,대왕초등학교,127.1068384861,37.4646708281,122000307,일반차로
23415,세곡동사거리,127.1078294794,37.4635777855,122000308,일반차로
23416,세곡동,127.1095067201,37.4646105826,122000309,일반차로
23417,광연자동차학원앞,127.1163609853,37.4656909003,122000310,일반차로
23418,삼일자동차학원.강남자동차검사소,127.1211804938,37.4679153957,122000311,일반차로
23419,삼일자동차학원.강남자동차검사소,127.1207679842,37.4679987199,122000312,일반차로
23420,광연자동차학원앞,127.1188445352,37.4670229687,122000313,일반차로
23421,세곡동,127.1093969858,37.4649373007,122000314,일반차로
23422,세곡동사거리,127.108561756,37.465796284,122000315,일반차로
23423,방죽마을,127.107350365,37.4723837769,122000316,일반차로
23424,래미안포레아파트,127.1067825531,37.4745489674,122000317,일반차로
23425,쟁골마을,127.1050772751,37.4818869624,122000318,일반차로
23426,쟁골마을,127.1043990475,37.4826545844,122000319,일반차로
23427,래미안포레아파트,127.1062605211,37.4751350942,122000320,일반차로
23428,방죽마을,127.106920465,37.4722247345,122000321,일반차로
23429,압구정역3번출구,127.0287139855,37.5260014748,122000322,일반차로
23430,국민은행압구정종합금융센터,127.0285130905,37.523272893,122000323,일반차로
23431,언주역2번출구.차병원사거리,127.0333616903,37.5079530218,122000324,일반차로
23432,영동고교앞,127.0398932882,37.5215035461,122000325,일반차로
23433,개포우성6차아파트,127.0578803329,37.4757363339,122000326,일반차로
23434,은곡마을진입로,127.0987019628,37.4657576277,122000664,일반차로
23435,대치유수지체육공원,127.068123,37.501358,122000327,일반차로
23436,우성아파트,127.0684146056,37.501143627,122000328,일반차로
23437,세곡푸르지오.은곡삼거리,127.0946994252,37.4649702658,122000674,일반차로
23438,삼성역3번출구,127.0637122939,37.5071627199,122000330,가로변시간
23439,세곡푸르지오.은곡삼거리,127.096478,37.465062,122000673,일반차로
23440,LH수서아파트,127.105708,37.479078,122000743,일반차로
23441,LH수서아파트,127.1053468464,37.4786070506,122000744,일반차로
23442,세곡2지구3.4단지,127.1100617023,37.4769291284,122000720,일반차로
23443,수서역6번출구,127.102526537,37.486361578,122000747,일반차로
23444,역삼1동주민센터,127.032341,37.496548,122000748,일반차로
23445,개포우성아파트,127.0578638641,37.4765644257,122000333,일반차로
23446,래미안강남힐즈,127.0973806587,37.4723483229,122000692,일반차로
23447,세곡중학교.세명초등학교,127.0917980067,37.4702479734,122000691,일반차로
23448,세곡중학교.세명초등학교,127.0920469065,37.4704122141,122000690,일반차로
23449,일원동한솔아파트,127.0793139035,37.4825445295,122000337,일반차로
23450,시립수서청소년센터,127.089107,37.483863,122000338,일반차로
23451,한강버스압구정선착장A,127.019564,37.527273,122000756,일반차로
23453,포스코사거리,127.055736576,37.5080791101,122000340,일반차로
23454,대왕초등학교,127.1065571269,37.4650705422,122000699,일반차로
23456,도곡역4번출구,127.0556100386,37.4899733606,122000342,일반차로
23457,개포중학교,127.063631,37.480019,122000343,일반차로
23458,구룡마을,127.064041,37.478975,122000344,일반차로
23459,디에이치퍼스티어아이파크,127.056741,37.478381,122000345,일반차로
23460,싸리고개공원교차로,127.036127,37.491091,122000758,일반차로
23462,영희초등학교,127.0804871277,37.4911914327,122000346,일반차로
23463,못골마을.강남자곡아이파크,127.1017217712,37.4732649886,122000686,일반차로
23464,못골마을,127.1018882443,37.4731023528,122000687,일반차로
23465,태화기독교사회복지관,127.0933527923,37.4845282141,122000348,일반차로
23466,개포도서관,127.063564,37.483553,122000349,일반차로
23467,강남세곡체육공원,127.112862,37.465565,122000746,일반차로
23468,도곡교회.인바디빌딩,127.0554585033,37.4744335616,122000351,일반차로
23469,강남세브란스병원,127.0474623305,37.4933489347,122000352,일반차로
23470,도곡교회.인바디빌딩.건너,127.0559940835,37.4742753543,122000353,일반차로
23471,래미안강남힐즈,127.0952484632,37.4722905356,122000693,일반차로
23472,도곡중학교.강남세브란스병원,127.0467216289,37.4936020408,122000355,일반차로
23473,강남경찰서.강남운전면허시험장,127.0660087348,37.5095036021,122000356,가로변시간
23474,수도공고앞,127.061926,37.487234,122000357,일반차로
23475,개포4단지5단지,127.068309,37.486365,122000358,일반차로
23476,개포4단지6단지,127.072073511,37.4868514825,122000359,일반차로
23477,개포4단지7단지,127.0735755585,37.487918251,122000360,일반차로
23478,마루공원,127.082818,37.49485,122000749,일반차로
23479,개포동역1번출구,127.0654139271,37.488967804,122000362,일반차로
23480,세곡푸르지오,127.093835078,37.4675388365,122000688,일반차로
23481,도곡1동주민센터.경남아파트,127.0413200765,37.4889759836,122000364,일반차로
23482,강남효성해링턴코트,127.0939126611,37.4676884285,122000689,일반차로
23483,구룡역5번출구,127.0591999287,37.4861062927,122000365,일반차로
23484,구룡역1번출구,127.058961369,37.4861696665,122000366,일반차로
23488,역삼럭키아파트,127.0411232813,37.4916371451,122000368,일반차로
23489,래미안개포루체하임아파트,127.0814750981,37.4893028717,122000724,일반차로
23491,수도공고,127.062351,37.48755,122000370,일반차로
23492,개포4단지6단지,127.0719670062,37.4869928876,122000371,일반차로
23493,개포4단지5단지,127.068237,37.486497,122000372,일반차로
23494,강남역12번출구A,127.0294748515,37.4987376489,122000745,일반차로
23500,학여울역,127.071451,37.497144,122000643,일반차로
23501,학여울역,127.0713978002,37.4966786872,122000644,일반차로
23504,도곡한신아파트,127.0411576487,37.4868758329,122000381,일반차로
23505,현대1차아파트,127.05525,37.482287,122000382,일반차로
23507,영동고등학교.현대아파트,127.0395300499,37.5213549869,122000384,일반차로
23508,개포4단지7단지,127.0729326014,37.4876526608,122000385,일반차로
23509,총회회관.휘문고입구,127.066098,37.504156,122000386,가로변시간
23510,예림당아트홀.신한은행전산센터,127.0442961535,37.498222358,122000387,일반차로
23511,새마을운동중앙회,127.0673747926,37.5020166731,122000388,가로변전일
23512,총지사,127.0395898829,37.4947101031,122000389,일반차로
23513,신한은행데이터센터,127.0436967482,37.4981459957,122000390,일반차로
23514,포스코사거리,127.0575278976,37.5073192617,122000391,일반차로
23515,우성3차아파트,127.0571827363,37.4838187251,122000392,일반차로
23516,우성6차아파트,127.0551994825,37.4775486459,122000393,일반차로
23517,포이초교,127.0526851839,37.4752206839,122000394,일반차로
23518,국악중고교,127.0506448815,37.4756518082,122000395,일반차로
23519,풍양빌딩,127.0488173808,37.4773892734,122000396,일반차로
23520,코원에너지서비스,127.0760972384,37.4980697598,122000397,일반차로
23521,코원에너지서비스,127.076162131,37.4984896319,122000398,일반차로
23523,포스코사거리교차로,127.0579066873,37.5070321739,122000400,일반차로
23524,국민은행개포남지점,127.0479647043,37.4787861872,122000401,일반차로
23525,삼익아파트앞,127.041707484,37.4898912383,122000402,일반차로
23526,래미안포레아파트,127.1072950785,37.4756585108,122000403,일반차로
23527,디아크리온강남아파트,127.1076846516,37.4760978962,122000404,일반차로
23528,세곡2지구3.4단지,127.110393,37.476668,122000698,일반차로
23529,도곡한신아파트,127.0414335753,37.4865461779,122000703,일반차로
23530,강남더샵라르고오피스텔,127.1048166174,37.4752274507,122000702,일반차로
23531,한남대교전망카페,127.0156821849,37.5245524646,122000408,일반차로
